centro;nombre_centro;ensena;poblacion;fecha;albaran;comentarios;portes;total_con_iva
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-18;36083;;0;20.28
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-18;36086;;0;35.60
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-18;36107;;0;98.28
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-18;36111;;0;63.09
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-18;36121;;0;23.38
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-18;74938;;0;1.17
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-18;75072;;0;7.65
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-18;75135;;0;16.87
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-18;75148;;0;50.07
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-18;75223;;0;11.92
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-18;36389;;0;91.49
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-18;36402;;0;11.07
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-18;36405;;0;16.02
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-18;36406;;0;19.71
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-18;36407;;0;10.43
89;LA VAGUADA;AURGI;MADRID;2026-08-18;28906;;0;153.59
89;LA VAGUADA;AURGI;MADRID;2026-08-18;28914;;0;7.85
154;ALUCHE;AURGI;MADRID;2026-08-19;36451;;0;94.85
172;GOYA;MOTORTOWN;MADRID;2026-08-19;29765;;0;127.52
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-19;28991;;0;18.13
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-19;28992;;0;23.81
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-19;28993;;0;14.10
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-19;29004;;0;-151.72
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-19;29006;;0;30.90
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-19;29008;;0;25.33
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-19;60787;;0;18.69
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-19;60870;;0;134.23
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-19;60907;;0;6.66
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-19;60969;;0;171.47
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-19;61005;;0;134.02
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-19;51474;;0;71.31
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-19;51514;;0;82.61
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-19;51611;;0;57.70
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-19;29794;;0;133.72
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-19;29809;;0;91.69
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-19;29836;;0;35.57
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-19;29843;;0;153.88
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-19;29845;;0;16.66
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-19;29853;;0;35.57
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-19;29864;;0;22.08
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-19;44191;;0;4.73
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-19;44266;;0;8.43
21;LEGANES;AURGI;LEGANES;2026-08-19;24358;;0;-140.40
21;LEGANES;AURGI;LEGANES;2026-08-19;24359;;0;-20.03
21;LEGANES;AURGI;LEGANES;2026-08-19;24360;;0;-121.00
21;LEGANES;AURGI;LEGANES;2026-08-19;24411;;0;11.54
21;LEGANES;AURGI;LEGANES;2026-08-19;24422;;0;-18.94
21;LEGANES;AURGI;LEGANES;2026-08-19;24426;;0;27.21
21;LEGANES;AURGI;LEGANES;2026-08-19;24427;;0;23.78
21;LEGANES;AURGI;LEGANES;2026-08-19;24446;;0;84.57
21;LEGANES;AURGI;LEGANES;2026-08-19;24452;;0;19.19
21;LEGANES;AURGI;LEGANES;2026-08-19;24469;;0;57.21
21;LEGANES;AURGI;LEGANES;2026-08-19;24479;;0;24.62
21;LEGANES;AURGI;LEGANES;2026-08-19;24481;;0;30.37
21;LEGANES;AURGI;LEGANES;2026-08-19;24482;;0;68.92
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-19;23753;;0;9.33
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-19;23762;;0;-487.64
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-19;23763;;0;-5.34
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-19;23795;;0;10.07
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-19;23821;;0;33.52
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-19;23826;;0;55.22
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-19;23827;;0;21.57
213;EL BERCIAL;MOTORTOWN;GETAFE;2026-08-19;24363;;0;44.42
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-19;27339;;0;7.24
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-19;27348;;0;1.03
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-19;27349;;0;3.10
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-19;27376;;0;-15.66
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-19;27395;;0;8.76
24;PINTO;AURGI;PINTO;2026-08-19;30149;;0;86.56
24;PINTO;AURGI;PINTO;2026-08-19;30150;;0;16.81
24;PINTO;AURGI;PINTO;2026-08-19;30183;;0;14.56
24;PINTO;AURGI;PINTO;2026-08-19;30217;;0;73.50
24;PINTO;AURGI;PINTO;2026-08-19;30220;;0;36.89
24;PINTO;AURGI;PINTO;2026-08-19;30226;;0;32.78
24;PINTO;AURGI;PINTO;2026-08-19;30231;;0;12.78
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-19;73542;;0;9.11
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-19;73588;;0;69.82
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-19;73647;;0;14.85
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-19;73655;;0;29.15
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-19;73743;;0;5.15
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-19;73781;;0;25.22
40;VALLECAS;AURGI;MADRID;2026-08-19;31757;;0;33.87
40;VALLECAS;AURGI;MADRID;2026-08-19;31770;;0;6.20
40;VALLECAS;AURGI;MADRID;2026-08-19;31790;;0;10.61
40;VALLECAS;AURGI;MADRID;2026-08-19;31793;;0;31.82
40;VALLECAS;AURGI;MADRID;2026-08-19;31799;;0;27.70
40;VALLECAS;AURGI;MADRID;2026-08-19;31822;;0;39.31
40;VALLECAS;AURGI;MADRID;2026-08-19;31827;;0;10.61
40;VALLECAS;AURGI;MADRID;2026-08-19;31828;;0;21.22
40;VALLECAS;AURGI;MADRID;2026-08-19;31839;;0;16.41
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24064;;0;16.82
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24076;;0;32.15
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24089;;0;14.83
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24092;;0;13.85
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24093;;0;32.34
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24100;;0;9.79
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24106;;0;8.06
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24112;;0;12.78
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24113;;0;-86.45
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-19;24116;;0;11.54
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-19;16344;;0;5.45
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-19;16347;;0;-17.84
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-19;16362;;0;16.89
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-19;16364;;0;22.71
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-19;16369;;0;19.97
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-19;16380;;0;13.70
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59652;;0;159.38
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59730;;0;7.09
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59768;;0;190.22
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59776;;0;14.83
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59796;;0;-164.45
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59799;;0;-176.83
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59802;;0;23.49
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59805;;0;-94.94
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59812;;0;-40.20
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59813;;0;-90.87
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59818;;0;31.34
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59819;;0;-66.30
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59821;;0;-8.87
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59827;;0;31.77
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59839;;0;6.04
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59874;;0;16.21
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59887;;0;8.87
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-19;59890;;0;42.85
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-19;51551;;0;7.03
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-19;51576;;0;1.20
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-19;51582;;0;125.21
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-19;51594;;0;38.66
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-19;51629;;0;91.84
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-19;51658;;0;34.16
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-19;60839;;0;121.04
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-19;60857;;0;10.99
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-19;60909;;0;0.83
58;MOSTOLES;AURGI;MOSTOLES;2026-08-19;38694;;0;9.50
58;MOSTOLES;AURGI;MOSTOLES;2026-08-19;38710;;0;19.30
58;MOSTOLES;AURGI;MOSTOLES;2026-08-19;38719;;0;10.43
58;MOSTOLES;AURGI;MOSTOLES;2026-08-19;38720;;0;63.16
59;VALDEMORO;AURGI;VALDEMORO;2026-08-19;22243;;0;32.51
59;VALDEMORO;AURGI;VALDEMORO;2026-08-19;22244;;0;72.70
59;VALDEMORO;AURGI;VALDEMORO;2026-08-19;22246;;0;105.89
61;ALCORCON;AURGI;ALCORCON;2026-08-19;44219;;0;15.42
61;ALCORCON;AURGI;ALCORCON;2026-08-19;44303;;0;32.62
61;ALCORCON;AURGI;ALCORCON;2026-08-19;44319;;0;17.63
61;ALCORCON;AURGI;ALCORCON;2026-08-19;44329;;0;25.59
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29757;;0;36.68
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29761;;0;28.59
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29775;;0;82.13
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29777;;0;18.60
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29783;;0;55.78
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29784;;0;79.42
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29785;;0;31.86
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29790;;0;15.32
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29792;;0;5.57
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29799;;0;30.81
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29812;;0;13.94
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29814;;0;18.22
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29822;;0;18.65
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29827;;0;33.87
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29837;;0;7.32
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-19;29847;;0;16.90
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-19;29833;;0;7.05
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-19;36147;;0;38.60
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-19;36160;;0;25.46
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-19;36180;;0;25.06
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-19;36189;;0;27.70
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-19;36196;;0;14.30
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-19;36199;;0;16.40
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-19;36211;;0;-69.38
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-19;75289;;0;50.07
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-19;75522;;0;25.35
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-19;36418;;0;24.70
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-19;36436;;0;36.81
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-19;36453;;0;29.85
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-19;36483;;0;8.71
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-19;36491;;0;-18.84
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-19;36496;;0;28.11
79;MARQUES DE VADILLO;AURGI;MADRID;2026-08-19;36497;;0;5.94
89;LA VAGUADA;AURGI;MADRID;2026-08-19;28949;;0;17.91
89;LA VAGUADA;AURGI;MADRID;2026-08-19;28962;;0;9.60
89;LA VAGUADA;AURGI;MADRID;2026-08-19;28963;;0;10.58
89;LA VAGUADA;AURGI;MADRID;2026-08-19;28969;;0;10.18
89;LA VAGUADA;AURGI;MADRID;2026-08-19;28981;;0;14.77
89;LA VAGUADA;AURGI;MADRID;2026-08-19;28985;;0;8.87
89;LA VAGUADA;AURGI;MADRID;2026-08-19;28995;;0;16.59
89;LA VAGUADA;AURGI;MADRID;2026-08-19;29009;;0;7.01
89;LA VAGUADA;AURGI;MADRID;2026-08-19;29010;;0;101.49
154;ALUCHE;AURGI;MADRID;2026-08-20;36541;;0;13.58
154;ALUCHE;AURGI;MADRID;2026-08-20;36601;;0;16.04
154;ALUCHE;AURGI;MADRID;2026-08-20;36609;;0;39.51
172;GOYA;MOTORTOWN;MADRID;2026-08-20;29934;;0;7.32
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-20;29025;;0;16.06
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-20;29026;;0;34.61
174;CASTELLANA;MOTORTOWN;MADRID;2026-08-20;29047;;0;22.14
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-20;61072;;0;32.60
190;SANCHINARRO;MOTORTOWN;MADRID;2026-08-20;61206;;0;75.30
199;ALCALA DE HENARES;MOTORTOWN;ALCALA DE HENARES;2026-08-20;51693;;0;18.63
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-20;29918;;0;79.65
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-20;29955;;0;-305.21
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-20;29975;;0;4.92
202;CAMPO DE LAS NACIONES;MOTORTOWN;MADRID;2026-08-20;29976;;0;33.81
204;SAN JOSE DE VALDERAS;MOTORTOWN;ALCORCON;2026-08-20;44492;;0;124.92
21;LEGANES;AURGI;LEGANES;2026-08-20;24491;;0;51.69
21;LEGANES;AURGI;LEGANES;2026-08-20;24496;;0;122.65
21;LEGANES;AURGI;LEGANES;2026-08-20;24497;;0;30.90
21;LEGANES;AURGI;LEGANES;2026-08-20;24516;;0;21.91
21;LEGANES;AURGI;LEGANES;2026-08-20;24550;;0;17.23
21;LEGANES;AURGI;LEGANES;2026-08-20;24557;;0;23.70
21;LEGANES;AURGI;LEGANES;2026-08-20;24558;;0;114.39
21;LEGANES;AURGI;LEGANES;2026-08-20;24559;;0;32.36
21;LEGANES;AURGI;LEGANES;2026-08-20;24570;;0;76.27
21;LEGANES;AURGI;LEGANES;2026-08-20;24571;;0;10.84
21;LEGANES;AURGI;LEGANES;2026-08-20;24600;;0;99.34
21;LEGANES;AURGI;LEGANES;2026-08-20;24629;;0;21.91
21;LEGANES;AURGI;LEGANES;2026-08-20;24635;;0;10.67
21;LEGANES;AURGI;LEGANES;2026-08-20;24642;;0;26.55
21;LEGANES;AURGI;LEGANES;2026-08-20;24650;;0;29.05
21;LEGANES;AURGI;LEGANES;2026-08-20;24662;;0;68.67
21;LEGANES;AURGI;LEGANES;2026-08-20;24666;;0;164.33
21;LEGANES;AURGI;LEGANES;2026-08-20;24669;;0;11.50
21;LEGANES;AURGI;LEGANES;2026-08-20;24672;;0;36.49
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-20;23832;;0;5.57
210;POZUELO DE ALARCÓN;MOTORTOWN;POZUELO DE ALARCÓN;2026-08-20;23875;;0;61.75
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-20;27426;;0;21.45
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-20;27479;;0;-30.21
224;TALAVERA;MOTORTOWN;TALAVERA;2026-08-20;27488;;0;17.47
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-20;61143;;0;25.33
23;SAN SEBASTIAN;AURGI;SS REYES;2026-08-20;61258;;0;-184.55
24;PINTO;AURGI;PINTO;2026-08-20;30296;;0;27.83
24;PINTO;AURGI;PINTO;2026-08-20;30298;;0;274.48
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;73876;;0;70.20
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;73889;;0;15.31
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;73940;;0;30.73
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;73959;;0;115.85
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;73964;;0;20.09
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;73965;;0;25.25
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;73981;;0;8.45
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;73997;;0;-79.32
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;74000;;0;-312.57
25;LAS ROZAS;AURGI;LAS ROZAS;2026-08-20;74015;;0;135.01
40;VALLECAS;AURGI;MADRID;2026-08-20;31845;;0;87.12
40;VALLECAS;AURGI;MADRID;2026-08-20;31856;;0;28.21
40;VALLECAS;AURGI;MADRID;2026-08-20;31876;;0;8.43
40;VALLECAS;AURGI;MADRID;2026-08-20;31880;;0;8.43
40;VALLECAS;AURGI;MADRID;2026-08-20;31882;;0;6.56
40;VALLECAS;AURGI;MADRID;2026-08-20;31900;;0;11.43
40;VALLECAS;AURGI;MADRID;2026-08-20;31901;;0;226.25
40;VALLECAS;AURGI;MADRID;2026-08-20;31935;;0;67.18
40;VALLECAS;AURGI;MADRID;2026-08-20;31938;;0;219.64
40;VALLECAS;AURGI;MADRID;2026-08-20;31939;;0;19.19
40;VALLECAS;AURGI;MADRID;2026-08-20;31941;;0;117.75
40;VALLECAS;AURGI;MADRID;2026-08-20;31950;;0;160.52
40;VALLECAS;AURGI;MADRID;2026-08-20;31953;;0;43.61
40;VALLECAS;AURGI;MADRID;2026-08-20;31954;;0;96.99
40;VALLECAS;AURGI;MADRID;2026-08-20;31955;;0;16.93
40;VALLECAS;AURGI;MADRID;2026-08-20;31957;;0;33.87
40;VALLECAS;AURGI;MADRID;2026-08-20;31959;;0;7.05
40;VALLECAS;AURGI;MADRID;2026-08-20;31962;;0;7.05
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24126;;0;10.84
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24128;;0;14.60
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24134;;0;25.39
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24139;;0;15.25
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24140;;0;5.81
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24142;;0;-5.81
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24144;;0;15.25
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24145;;0;12.55
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24149;;0;8.83
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24155;;0;7.91
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24193;;0;26.12
45;ANTONIO LOPEZ;AURGI;MADRID;2026-08-20;24194;;0;7.20
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-20;16411;;0;37.58
53;RIVAS;AURGI;RIVAS VACIAMADRID;2026-08-20;16413;;0;-22.71
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60089;;0;5.70
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60095;;0;8.87
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60109;;0;34.04
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60127;;0;32.39
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60128;;0;7.05
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60191;;0;21.54
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60230;;0;24.31
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60231;;0;24.31
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60233;;0;22.78
54;VILLALBA;AURGI;COLLADO VILLALBA;2026-08-20;60234;;0;-48.62
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-20;51725;;0;20.09
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-20;51730;;0;7.28
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-20;51735;;0;10.43
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-20;51766;;0;181.58
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-20;51800;;0;26.37
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-20;51842;;0;6.34
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-20;51846;;0;3.80
56;ALCALA DE HENARES;AURGI;ALCALA DE HENARES;2026-08-20;51851;;0;50.25
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-20;61055;;0;32.40
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-20;61120;;0;22.76
57;ALCOBENDAS;AURGI;ALCOBENDAS;2026-08-20;61145;;0;-44.99
58;MOSTOLES;AURGI;MOSTOLES;2026-08-20;38814;;0;25.53
58;MOSTOLES;AURGI;MOSTOLES;2026-08-20;38816;;0;25.64
58;MOSTOLES;AURGI;MOSTOLES;2026-08-20;38864;;0;138.33
58;MOSTOLES;AURGI;MOSTOLES;2026-08-20;38882;;0;102.51
59;VALDEMORO;AURGI;VALDEMORO;2026-08-20;22305;;0;71.05
59;VALDEMORO;AURGI;VALDEMORO;2026-08-20;22329;;0;87.87
59;VALDEMORO;AURGI;VALDEMORO;2026-08-20;22344;;0;7.91
61;ALCORCON;AURGI;ALCORCON;2026-08-20;44392;;0;129.14
61;ALCORCON;AURGI;ALCORCON;2026-08-20;44424;;0;95.49
61;ALCORCON;AURGI;ALCORCON;2026-08-20;44469;;0;14.04
61;ALCORCON;AURGI;ALCORCON;2026-08-20;44470;;0;13.33
61;ALCORCON;AURGI;ALCORCON;2026-08-20;44487;;0;89.03
61;ALCORCON;AURGI;ALCORCON;2026-08-20;44497;;0;13.16
61;ALCORCON;AURGI;ALCORCON;2026-08-20;44498;;0;42.20
61;ALCORCON;AURGI;ALCORCON;2026-08-20;44519;;0;86.38
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29902;;0;14.63
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29914;;0;24.41
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29917;;0;52.07
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29930;;0;22.58
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29945;;0;99.60
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29947;;0;-137.76
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29952;;0;-132.12
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29956;;0;12.10
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29967;;0;10.55
75;EMILIO MUÑOZ;AURGI;MADRID;2026-08-20;29968;;0;12.27
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-20;29865;;0;12.73
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-20;29927;;0;42.12
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-20;29928;;0;22.58
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-20;29929;;0;-22.58
76;AVENIDA DE LOS TOREROS;AURGI;MADRID;2026-08-20;29948;;0;88.40
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-20;36325;;0;30.49
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-20;36331;;0;-145.64
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-20;36357;;0;16.00
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-20;36358;;0;16.00
77;ARGANDA DEL REY;AURGI;ARGANDA DEL REY;2026-08-20;36367;;0;21.97
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-20;75776;;0;7.03
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-20;75784;;0;12.61
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-20;75791;;0;25.23
78;OLIAS DEL REY;AURGI;OLÍAS DEL REY;2026-08-20;75912;;0;27.23
